-0.777,-0.506,2.587
-0.733,-0.445,2.265
-0.712,-0.368,1.926
-0.677,-0.313,1.600
-0.660,-0.263,1.283
-0.610,-0.266,1.026
-0.547,-0.282,0.815
-0.484,-0.272,0.684
-0.421,-0.235,0.670
-0.363,-0.204,0.729
-0.305,-0.211,0.781
-0.253,-0.217,0.781
-0.232,-0.209,0.750
-0.218,-0.177,0.717
-0.206,-0.154,0.663
-0.190,-0.153,0.594
-0.184,-0.187,0.484
-0.169,-0.191,0.372
-0.166,-0.170,0.283
-0.154,-0.169,0.188
-0.128,-0.124,0.134
-0.102,-0.096,0.135
-0.067,-0.098,0.195
-0.005,-0.099,0.281
0.020,-0.115,0.351
0.034,-0.090,0.449
0.041,-0.073,0.502
0.062,-0.073,0.507
0.053,-0.071,0.508
0.040,-0.061,0.529
0.036,-0.050,0.552
0.022,-0.072,0.561
0.036,-0.078,0.605
0.021,-0.066,0.672
0.026,-0.066,0.733
0.020,-0.078,0.779
0.023,-0.098,0.819
0.017,-0.102,0.867
0.008,-0.100,0.920
0.003,-0.110,0.954
0.003,-0.119,0.979
-0.003,-0.149,0.984
-0.003,-0.162,0.992
-0.015,-0.133,1.013
-0.036,-0.098,1.012
-0.039,-0.103,0.998
-0.030,-0.111,0.998
-0.026,-0.106,1.018
-0.014,-0.109,1.043
-0.001,-0.120,1.056
0.004,-0.142,1.060
0.009,-0.168,1.047
0.006,-0.169,1.036
-0.003,-0.161,1.033
-0.008,-0.177,1.002
-0.007,-0.204,0.969
-0.008,-0.191,0.959
-0.022,-0.163,0.961
-0.023,-0.164,0.956
-0.008,-0.189,0.977
-0.003,-0.202,1.011
-0.005,-0.179,1.036
-0.007,-0.143,1.065
-0.005,-0.157,1.074
0.001,-0.181,1.057
0.000,-0.184,1.034
-0.009,-0.169,1.025
-0.019,-0.138,1.025
-0.021,-0.140,1.017
-0.019,-0.158,1.009
-0.017,-0.167,1.005
-0.016,-0.162,1.009
-0.014,-0.149,1.018
-0.014,-0.133,1.025
-0.007,-0.156,1.001
0.001,-0.161,0.988
0.000,-0.152,0.997
-0.001,-0.157,0.994
-0.002,-0.164,0.981
-0.011,-0.155,0.963
-0.026,-0.150,0.950
-0.019,-0.164,0.953
-0.021,-0.175,0.960
-0.021,-0.164,0.962
-0.020,-0.164,0.973
-0.016,-0.176,0.992
-0.015,-0.185,0.994
-0.026,-0.154,0.995
-0.033,-0.141,0.987
-0.033,-0.147,0.989
-0.030,-0.152,0.983
-0.026,-0.158,0.977
-0.027,-0.146,0.980
-0.026,-0.122,0.988
-0.029,-0.136,0.973
-0.020,-0.156,0.948
-0.019,-0.158,0.935
-0.026,-0.135,0.942
-0.029,-0.111,0.962
-0.022,-0.135,0.959
-0.011,-0.154,0.949

-0.658,-0.372,1.966
-0.716,-0.314,2.244
-0.736,-0.312,2.307
-0.763,-0.362,2.271
-0.788,-0.409,2.243
-0.796,-0.428,2.231
-0.800,-0.436,2.216
-0.786,-0.451,2.174
-0.785,-0.443,2.124
-0.762,-0.428,2.063
-0.715,-0.441,2.002
-0.672,-0.469,1.929
-0.613,-0.501,1.826
-0.580,-0.479,1.745
-0.558,-0.448,1.624
-0.527,-0.424,1.500
-0.507,-0.401,1.407
-0.483,-0.374,1.321
-0.453,-0.350,1.245
-0.427,-0.331,1.182
-0.399,-0.305,1.138
-0.373,-0.288,1.093
-0.351,-0.290,1.045
-0.326,-0.285,1.010
-0.300,-0.278,0.987
-0.292,-0.268,0.958
-0.304,-0.230,0.907
-0.292,-0.211,0.831
-0.275,-0.225,0.757
-0.260,-0.218,0.720
-0.242,-0.217,0.680
-0.225,-0.208,0.655
-0.205,-0.187,0.646
-0.192,-0.174,0.658
-0.155,-0.131,0.672
-0.136,-0.130,0.678
-0.120,-0.124,0.691
-0.104,-0.118,0.687
-0.107,-0.107,0.696
-0.078,-0.074,0.693
-0.086,-0.082,0.691
-0.069,-0.081,0.699
-0.063,-0.089,0.681
-0.058,-0.064,0.677
-0.064,-0.072,0.686
-0.058,-0.082,0.719
-0.042,-0.090,0.747
-0.033,-0.097,0.780
-0.024,-0.116,0.803
-0.014,-0.127,0.817
-0.013,-0.106,0.834
-0.019,-0.090,0.852
-0.021,-0.067,0.874
-0.025,-0.056,0.891
-0.024,-0.074,0.895
-0.020,-0.094,0.890
-0.016,-0.105,0.895
-0.013,-0.111,0.903
-0.014,-0.094,0.924
-0.015,-0.094,0.938
-0.009,-0.105,0.938
-0.000,-0.119,0.933
0.002,-0.116,0.938
-0.003,-0.106,0.948
-0.006,-0.102,0.948
-0.007,-0.094,0.952
-0.007,-0.090,0.960
0.000,-0.105,0.970
0.008,-0.137,0.973
0.011,-0.143,0.972
0.005,-0.127,0.975
0.002,-0.138,0.972
0.008,-0.153,0.966
0.009,-0.157,0.965
0.004,-0.133,0.977
-0.004,-0.095,1.000
0.007,-0.120,0.997
0.017,-0.151,0.993
0.021,-0.153,1.000
0.005,-0.121,1.005
0.000,-0.099,1.002
0.003,-0.131,0.999
0.012,-0.155,0.994
0.011,-0.163,0.994
0.005,-0.155,0.998
0.000,-0.131,0.997
0.003,-0.127,0.997
0.002,-0.151,0.999
0.006,-0.164,0.982
0.003,-0.154,0.976
-0.000,-0.142,0.976
-0.004,-0.132,0.973
-0.003,-0.141,0.969
0.002,-0.158,0.964
0.003,-0.157,0.962
-0.001,-0.140,0.955
-0.005,-0.120,0.960
-0.003,-0.125,0.975
0.005,-0.159,0.969
0.010,-0.171,0.963
0.005,-0.149,0.980
0.000,-0.134,0.987
0.000,-0.146,0.980
0.002,-0.162,0.973
